nm_empresa,website_url,query,status,message_pt,works_with_wood,works_with_pine_panel,pine_panel_flag,confidence_wood,confidence_pine_panel,evidence_snippet,materials_summary,item_count_total,item_count_wood_related,item_count_mentions_pinus,run_at,attempts
Central Sul - Diadema,https://centralsulquimica.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a madeira ou painéis de madeira pinus foi encontrado após a exploração de todas as categorias de produtos.,no,no,0,5,5,Nenhum produto relacionado a madeira ou painéis de madeira pinus foi encontrado.,"A empresa parece focar em produtos para estética automotiva, como silicones, ceras, limpadores, aromatizantes, etc. Nenhum produto relacionado a madeira foi identificado.",0,0,0,2026-02-04T12:33:18.911356+00:00,Navigated to https://centralsulquimica.com.br/; Explored 'Acabamentos' category; Explored 'Aromatizantes' category; Explored 'Ceras e Massas' category; Explored 'Diversos' category; Explored 'Limpadores' category; Explored 'Limpadores Especiais' category; Explored 'Polidores' category; Explored 'Silicones' category
Bandeirantes Comercio De Blocos Itu Ltda - Itu,https://ceramicabandeirantes.com.br/,painel de madeira pinus,NOT_FOUND,A empresa trabalha com produtos cerâmicos (blocos e canaletas) e não com madeira ou painéis de madeira pinus.,no,no,0,5,5,Conheça toda a nossa linha de blocos cerâmicos de vedação. Blocos Canaletas,Cerâmica,0,0,0,2026-02-04T12:34:38.214491+00:00,"Navigated to https://ceramicabandeirantes.com.br/; Clicked 'Conheça toda nossa linha'; Observed product categories: Blocos, Canaletas"
Fer-Gs Ferro E Aco - Guarulhos,https://fergsacoeferro.com/,painel de madeira pinus,NOT_FOUND,A empresa parece ser especializada em produtos de aço e não há menção a produtos de madeira ou painéis de pinus.,no,no,0,5,5,"BOBINA DE AÇO CARBONO e BOBINA AÇO GALVANIZADA
As Bobinas de aço carbono são usadas para as mais variadas finalidades, possuem excelentes propriedades de conformação, com ele é realizado os materiais Galvalume, Pré pintado, Bobina Laminada Fina A Frio, Bobina Laminada a quente, Chapa Grossa e entre outros.
As bobinas de aço galvanizado são usadas com finalidade de materiais de rufos, calhas, telhas, chapas lisas, coberturas e fechamentos. Ambas as bobinas possuem maior resistência à corrosão, boa soldabilidade e excelente aderência à pintura, possui maior resistência a temperaturas extremas e podem ser unificadas por todos os meios convencionais de solda.
Dentre as inúmeras possibilidades de produtos siderúrgicos, atualmente fornecemos:

﻿
BGL – Bobinas (Zinco – Alumínio) Galvalume;
BZN – Bobinas Zincadas / Galvanizadas;
BFF – Bobinas Laminadas a Frio;
BQ – Bobina Laminada a Quente;
Bobinas Inox;
Fio Máquina;
Chapas Grossas Normalizadas;
Estruturas Especiais;
Tubos de Norma: API 5L Gr.B, X42, X65, X70 etc;
Entre outros!","A empresa é distribuidora de bobinas de aço carbono e aço galvanizado, além de outros produtos siderúrgicos como aço inox e tubos.",0,0,0,2026-02-04T12:35:00.342007+00:00,Navigated to https://fergsacoeferro.com/; Clicked 'Conte-nos mais'; Navigated back to homepage; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages
Fenix Materiais Hidraulicos E Construcao - Votuporanga,www.fenixtuboseconexoes.com.br,painel de madeira pinus,NOT_FOUND,Nenhum produto ou menção a madeira ou painel de pinus foi encontrado no site.,no,no,0,5,5,"A busca por 'wood' e 'pine' na página não retornou resultados. As categorias de produtos listadas são: Tubos, Conexões, Válvulas e Registros, Acessórios Completos.","O site lista produtos como tubos, conexões, válvulas e acessórios, todos relacionados a materiais hidráulicos e de construção, sem menção a madeira.",0,0,0,2026-02-04T12:36:45.335801+00:00,Navigated to www.fenixtuboseconexoes.com.br; Explored 'Produtos' section; Scrolled down multiple times; Searched for 'wood' and 'pine' using find_text
Central Metais Produtos E Servicos Ltda - Sao Paulo,https://www.centraldemetais.com.br/,painel de madeira pinus,NOT_FOUND,A empresa Central Metais se especializa em metais não ferrosos e não oferece produtos de madeira ou painéis de pinus.,no,no,0,5,5,"A Central de Metais está há mais de 70 anos no mercado, oferecendo uma diversidade incrível de peças de metais, com ligas, formatos e dimensões variados.","A empresa trabalha com uma variedade de metais, incluindo Alumínio, Latão, Cobre, Bronze, Alpaca, Zinco, Chumbo, Solda, Lingotes e Tombacks.",0,0,0,2026-02-04T12:37:38.675845+00:00,Navigated to https://www.centraldemetais.com.br/; Clicked on 'Produtos' link.; Reviewed product listings and company description on the 'Produtos' page.
Amg Projetos Sp - Sao Paulo,https://www.amgblocos.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a painel de madeira pinus foi encontrado no site.,no,no,0,5,5,A busca por 'painel de madeira pinus' não retornou resultados.,A empresa não parece trabalhar com madeira ou painéis de pinus.,0,0,0,2026-02-04T12:38:09.842579+00:00,Navigated to https://www.amgblocos.com.br/; Clicked 'PRODUTOS'; Clicked 'Bloco Estrutural'; Searched for 'painel de madeira pinus'
Fic Osasco Comercial De Cimento Ltda - Osasco,https://www.grupofic.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com produtos de madeira, especificamente painéis de madeira pinus. Os produtos listados no site são principalmente materiais de encanamento e construção.",no,no,0,5,5,"Os produtos exibidos na página 'Todos os Produtos' incluem itens como 'CAIXA SIF 100X100X50 RED.GRELHA ALUM AMANCO', 'JOELHO 90 BOLSA CTA ESG SN DN40 AMANCO', 'LUVA CORRER AGUA PVC C/ ANEL MULTILIT', entre outros, todos relacionados a sistemas hidráulicos e de construção civil, sem menção a madeira.","A empresa comercializa principalmente materiais hidráulicos, tubos, conexões, ferragens, tintas, telhas, rejuntes, impermeabilizantes, metais e elétrica.",0,0,0,2026-02-04T12:38:52.144287+00:00,Navigated to https://www.grupofic.com.br/; Clicked on 'Produtos'; Scrolled down the products page
Canmetal-Comercio De Ferros Ltda - Sao Paulo,http://canmetalcomponentes.com.br,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a madeira ou painéis de madeira pinus foi encontrado no catálogo da empresa após extensa navegação e rolagem.,no,no,0,5,5,"As categorias de produtos visíveis incluem Roldanas, Conexões Allen e Macho de Pressão, Adesivos e Selantes, Fechaduras, e Linha Fachada. Nenhuma dessas categorias sugere trabalho com madeira.","A empresa parece focar em ferragens, como roldanas, conexões, adesivos, fechaduras e itens para fachadas. Não há menção ou indicação de trabalho com madeira ou painéis de madeira pinus.",0,0,0,2026-02-04T12:39:26.053877+00:00,Navigated to http://canmetalcomponentes.com.br; Clicked 'Catálogo'; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Clicked 'Ver mais..'; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px
Cantinho Doferro Armado - Sorocaba,https://cantinhodoferro.com/,painel de madeira pinus,NOT_FOUND,A empresa não parece trabalhar com produtos de madeira ou painéis de pinus com base nas informações visíveis na página de produtos.,no,no,0,5,5,"As categorias de produtos listadas são: Aço para construção, Concreto Usinado, Obras em Pré-Fabricado, Estrutura Metálica. Nenhuma menção a produtos de madeira ou painéis de pinus foi encontrada.","Aço, Concreto",0,0,0,2026-02-04T12:43:11.699112+00:00,"Navigated to https://cantinhodoferro.com/; Clicked on 'Produtos'; Analyzed product categories: Aço para construção, Concreto Usinado, Obras em Pré-Fabricado, Estrutura Metálica"
Aplicsil - Vinhedo,https://aplicsil.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não parece trabalhar com madeira ou painéis de madeira pinus com base nas informações disponíveis no site. Os produtos listados são principalmente silicones e selantes.,no,no,0,5,5,"Linha completa de silicones para vedações estruturais com alto desempenho. Fornecemos selantes para uma variedade de obras, seja comercial ou residencial. Para as obras mais exigentes como pontes, viadutos e rodovias, conte sempre com a Aplicsil. Produtos para instalações especiais que requerem selantes com alta resistência química e mecânica.","A empresa oferece silicones e selantes para vedação, colagem estrutural, pavimentos e alto desempenho, voltados para construção civil, infraestrutura e indústrias. Não há menção a produtos de madeira.",0,0,0,2026-02-04T12:43:26.229006+00:00,"Navigated to https://aplicsil.com.br/; Clicked 'Produtos'; Explored 'ACESSÓRIOS'; Explored 'FERRAMENTAS'; Explored 'DOW' and its subcategories (Primers, Selantes para Alto Desempenho, Selantes para Colagem Estrutural, Selantes para Pavimentos, Selantes para Vedação)"
Contatto Materiais para Construção,https://www.contattorc.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com madeira ou painéis de pinus. Os departamentos listados são Esquadrias de alumínio, Louças e metais, Piso & revestimento e Tintas. A descrição geral dos produtos também não menciona madeira.",no,no,0,5,5,"Departamentos: Esquadrias de alumínio, Louças e metais, Piso & revestimento, Tintas. Encontre materiais para acabamento em um único lugar. Trabalhamos com pisos, revestimentos, metais, louças, gabinetes, esquadrias e tintas.","Pisos, revestimentos, metais, louças, gabinetes, esquadrias e tintas.",0,0,0,2026-02-04T12:43:48.723841+00:00,Navigated to https://www.contattorc.com.br/; Scrolled down multiple times; Closed privacy policy pop-up; Reviewed visible content for mentions of wood or pine panels
Berton - Guarulhos,https://comercialberton.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não trabalha com madeira ou painéis de madeira de pinus, com base no conteúdo extraído da página de produtos.",no,no,0,5,5,No mention of wood or pine wood panels found in the extracted content.,"A empresa comercializa lubrificantes, óleos hidráulicos, lubrificantes diesel, graxas, lubrificantes para engrenagens, lubrificantes industriais, protetores e aditivos para sistema de arrefecimento, e fluidos de freio. Não há menção a produtos de madeira.",0,0,0,2026-02-04T12:45:04.648072+00:00,Navigated to https://comercialberton.com.br/; Clicked on 'PRODUTOS'; Scrolled down 3 times; Extracted page content; Analyzed content for wood-related products
Constrular Materiais De Construcao - Murutinga do Sul,https://www.constrularvotorantim.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painéis de madeira de pinus.,no,no,0,5,5,Nenhum produto com madeira ou painel de pinus foi encontrado nas categorias exploradas.,Nenhum material de madeira ou painel de pinus foi encontrado nos produtos listados.,0,0,0,2026-02-04T12:45:31.637497+00:00,Searched for 'painel de madeira pinus'.; Explored 'Acabamentos' category.; Explored 'Básicos' category.; Explored 'Utilitário' category.; Explored 'Esquadrias' category.
"Euroline Brasil Comercio, Importacao E Exportacao De Produtos Metalicos Ltda - Sao Paulo",https://eurolinebrasil.com.br/,wood pine,NOT_FOUND,Nenhum resultado encontrado para a pesquisa 'wood pine'. A empresa parece focar em caixilhos de alumínio.,no,no,0,5,5,Nada foi encontrado com os termos da sua pesquisa. Tente novamente com algumas palavras-chaves diferentes.,A empresa parece especializada em caixilhos de alumínio e não há informações sobre trabalho com madeira ou painéis de pinus.,0,0,0,2026-02-04T12:45:44.347640+00:00,Searched for 'wood pine' on https://eurolinebrasil.com.br/
Jj Comercio De Marmores Granitos E Insumos - Sao Paulo,https://jjmarmoresdistribuidora.com.br,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com madeira ou painéis de pinus, pois o site lista apenas pedras como mármores e granitos.",no,no,0,5,5,"A empresa vende mármores, granitos, quartzitos, superfícies de quartzo e lâminas ultra-compactadas. Não há menção a produtos de madeira.","A empresa trabalha com mármores, granitos, quartzitos, superfícies de quartzo e lâminas ultra-compactadas.",0,0,0,2026-02-04T12:46:22.435105+00:00,Navigated to https://jjmarmoresdistribuidora.com.br; Scrolled down 3 times.; Searched for wood and pine panel information.
Acripox Comercio E Servicos Ltda - Sao Paulo,https://acripoxi.com.br/,"wood, pine wood panels",NOT_FOUND,"A empresa não trabalha com madeira ou painéis de madeira pinus, conforme análise do website.",no,no,0,5,5,"O conteúdo da página foca em 'TINTA EPÓXI E IMPERMEABILIZAÇÃO ACRÍLICA', 'Primer Epóxi', 'Tinta Epóxi', 'Massa Epóxi', 'Impermeabilização Acrílica', 'Resinas'. Não há menções a madeira, pinus ou painéis de madeira.",A empresa foca em tintas epóxi e impermeabilização acrílica para pisos e superfícies.,0,0,0,2026-02-04T12:47:42.043924+00:00,"Searched for 'wood', 'pine', 'panels' on https://acripoxi.com.br/; Analyzed page content for wood-related materials."
Ecopellets Brasil Comercio De Madeiras Ltda. - Sao Jose dos Campos,https://ecopellets.com.br/,painel de madeira pinus,NOT_FOUND,O site da empresa foca em soluções de polipropileno reciclado e não contém informações sobre painéis de madeira ou pinus.,no,no,0,5,5,"Sediada na cidade de Meleiro/SC desde 2016, atua na recuperação de resinas plásticas, fornecendo polímeros de alta qualidade aos mais diversos segmentos industriais. Especializada em compostos de polipropileno reciclado (PP), a empresa realiza processo de moagem, granulação, pigmentação, aditivação , entre outros.","A empresa trabalha com polipropileno reciclado (PP), incluindo PP preto, colorido e natural. Não há menção a madeira ou painéis de pinus.",0,0,0,2026-02-04T12:48:15.030802+00:00,Navigated to https://ecopellets.com.br/; Accepted cookies; Navigated to PRODUTOS page; Scrolled down PRODUTOS page; Navigated to SOBRE page; Scrolled down SOBRE page
Bio Farm Ltda - Itajobi,https://biofarm.com.br/,painel de madeira pinus,NOT_FOUND,A empresa Biofarm Ltda - Itajobi não comercializa produtos relacionados a madeira ou painéis de pinus. Todos os produtos encontrados são voltados para saúde e suplementação animal.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,No wood or pine panel materials were found in the product listings.,0,0,0,2026-02-04T12:48:34.437212+00:00,Navigated to https://biofarm.com.br/; Clicked on 'Produtos'; Scrolled down by 1600px; Scrolled down by 1600px; Extracted product information
Arabesco - Sao Paulo,https://www.arabesco.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de pinus.,no,no,0,5,5,Nenhuma evidência encontrada sobre o uso de madeira ou painéis de pinus.,A empresa atua no ramo alimentício e não há menções a materiais como madeira em seu website.,0,0,0,2026-02-04T12:50:01.742879+00:00,Navigated to https://www.arabesco.com.br/; Clicked on 'Cardápio'; Scrolled down the page; Clicked on 'Nossas Lojas'; Clicked on 'História'; Clicked on 'Mídia'; Extracted text from 'Mídia' page
Flex Gramados Sinteticos - Sao Paulo,https://flexgramados.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não trabalha com madeira ou painéis de madeira pinus. O site foca em grama sintética e seus componentes.,no,no,0,5,5,"O site foca em grama sintética, instalação, manutenção e bases amortecedoras como FlexPad. Não há menção de produtos de madeira.",A empresa é especializada em grama sintética e seus sistemas de instalação e manutenção. Não há menção de materiais de madeira.,0,0,0,2026-02-04T12:51:53.889249+00:00,Navigated to https://flexgramados.com.br/; Scrolled down 1600px; Scrolled down 1.5 pages; Scrolled down 1.5 pages; Scrolled down 1.5 pages
Ciafer Comercial - Votuporanga,http://ciafer.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos de madeira ou painéis de pinus no site.,no,no,0,5,5,"Em meados de 1986, o saudoso João Rodrigues Agostinho, mais conhecido como João Borracha, pois era proprietário de uma borracharia, começou em um barracão no quintal o comercio de materiais para serralheiros e ferragens para construção. Assim, foi o inicio de uma empresa que comercializava Cimento, Amianto e Ferragens, a CIAFER.","O site menciona cimento, amianto e ferragens. Nenhum produto de madeira ou painel de pinus foi encontrado.",0,0,0,2026-02-04T12:52:17.292450+00:00,Navigated to http://ciafer.com.br/; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages
Cardimix Comercio De Materiais De Construcao - Matao,https://cardimix.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não parece comercializar produtos de madeira ou painéis de pinus. A navegação no site e as tentativas de busca externa não retornaram informações relevantes.,no,no,0,5,5,"A página de produtos lista 'Concretos', 'Argamassa', 'Pedra e Brita', 'Areia'. Não há menção a produtos de madeira.","A empresa oferece principalmente concreto, argamassa, pedra e brita, e areia.",0,0,0,2026-02-04T12:55:24.442101+00:00,"Navegou para https://cardimix.com.br/; Clicou em 'Clique para ver todos nossos produtos.'; Rolou a página para baixo; Tentou buscar 'madeira' no Google, mas foi bloqueado por CAPTCHA; Tentou resolver CAPTCHA sem sucesso; Retornou ao site da Cardimix"
Cimendutra Comercial E Distribuidora De Materiais Para Construcao Ltda - Taubate,https://cimendutra.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira pinus. O site da empresa retorna erros 404 para páginas de produtos e a busca no Google foi bloqueada por CAPTCHA.,no,no,0,5,5,O site cimendutra.com.br não possui uma seção de produtos acessível que liste painéis de madeira. Tentativas de navegação direta e busca falharam.,O site foca em cimento e materiais de construção.,0,0,0,2026-02-04T12:57:35.852137+00:00,Navigated to https://cimendutra.com.br/; Clicked 'Veja Nossos Produtos' (failed with 404); Navigated back to homepage; Clicked 'Veja Nossos Produtos' again (failed with 404); Searched DuckDuckGo for 'painel de madeira pinus' (timed out); Searched Google for 'painel de madeira pinus' (blocked by CAPTCHA)
Comercio De Areia E Pedra Rubao Ltda - Praia Grande,https://rubao.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com madeira ou painéis de pinus, com base nas seções exploradas.",no,no,0,5,5,Nenhuma evidência encontrada sobre trabalho com madeira ou painéis de pinus.,"Comércio e transporte de agregados (pedra britada, cascalho, areia, bica, rachão), terraplenagem, locação de caçambas, caminhões, maquinários e equipamentos.",0,0,0,2026-02-04T13:00:29.891207+00:00,Navigated to https://rubao.com.br/; Accepted cookies.; Visited 'Dicas e Notícias' section.; Navigated back to homepage.; Visited 'Áreas de Atuação' section.
Floresta Bananal Spe Ltda - Bananal,https://fazendabananal.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre produtos de madeira ou painéis de pinus no site.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Nenhum material relacionado a madeira ou painéis de pinus foi encontrado.,0,0,0,2026-02-04T13:01:03.588852+00:00,Navigated to https://fazendabananal.com.br/; Scrolled down the page.; Extracted content from the page.
Corbari Engenharia Industria E Comercio Ltda - Tupa,https://www.corbari.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de madeira de pinus no site.,no,no,0,5,5,Nenhuma evidência encontrada sobre o uso de madeira ou painéis de pinus.,"O site foca em sistemas de controle ambiental e equipamentos industriais, sem menção a madeira ou painéis de pinus.",0,0,0,2026-02-04T13:02:51.448758+00:00,Navigated to https://www.corbari.com.br/; Scrolled down the page; Clicked on 'Equipamentos'; Clicked on 'Serviços'; Clicked on 'Responsabilidade Social'; Attempted to click on 'Informações' (failed)
Fluxo Engenharia - Jundiai,https://www.fluxoengenharia.com/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com madeira ou painéis de madeira pinus, com base nas informações encontradas nas seções 'Áreas de Atuação' e 'Nossas Obras'. Os projetos exibidos são focados em construção civil, infraestrutura, instalações, alvenaria, concreto e estruturas metálicas.",no,no,0,5,5,"Os projetos exibidos são focados em construção civil, infraestrutura, instalações, alvenaria, concreto e estruturas metálicas.","A empresa foca em construção civil, infraestrutura, instalações, alvenaria, concreto e estruturas metálicas. Não há menção de trabalho com madeira ou painéis de madeira pinus.",0,0,0,2026-02-04T13:05:12.238858+00:00,Navigated to https://www.fluxoengenharia.com/; Accepted cookie consent; Navigated to 'Áreas de Atuação'; Navigated to 'Nossas Obras'; Scrolled down multiple times on 'Nossas Obras'; Clicked 'Ver mais projetos'
Cimento Marilia Ltda. - Marilia,http://www.cimentomarilia.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não trabalha com madeira ou painéis de pinus. Os produtos listados são cimentos.,no,no,0,5,5,"Product Names:
* Cauê Estrutura (CPV ARI)
* Cauê Exato (CPV ARI RS)
* Cauê Mais (CPIII 40 RS)
* Cauê Uso Geral (CPII E 32)
* Cauê Uso Geral (CPIII 32 RS)

Materials/Wood:
The provided text does not mention any specific materials or wood used in the products. It focuses on different types of cement (Cauê) and their properties.",A empresa vende cimento. Nenhum material relacionado a madeira foi encontrado.,0,0,0,2026-02-04T13:05:28.439844+00:00,Navigated to http://www.cimentomarilia.com.br/; Clicked on 'Produtos' link; Extracted product information from http://www.cimentomarilia.com.br/produtos.php
Comercio De Materiais De Construcao Ello Forte Ltda - Sao Carlos,https://grupovocical.com.br/ello-forte-sao-carlos-sp/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painéis de pinus nesta página.,no,no,0,5,5,"A página lista Vergalhões, Treliça, Tela Soldada, Sapata, Coluna, Estribos, Arames e Telha Fibrocimento. Não há menção a madeira ou painéis de pinus.","A página lista principalmente materiais de construção metálicos, como vergalhões, treliças, telas soldadas, sapatas, colunas, estribos, arames e telhas de fibrocimento. Não há menção a produtos de madeira.",0,0,0,2026-02-04T13:06:28.055598+00:00,Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px
Archline Ltda - Sao Paulo,https://www.archlinearquitetura.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o trabalho com madeira ou painéis de pinus no site.,no,no,0,5,5,Nenhum trecho encontrado que mencione madeira ou painéis de pinus.,O site não menciona o uso de madeira ou painéis de pinus em seus serviços.,0,0,0,2026-02-04T13:06:30.507503+00:00,Navigated to https://www.archlinearquitetura.com.br/home/nossos-serviços; Scrolled down 3 times on the page.
Cortez Supermercados,https://cortezsupermercados.webnode.com.br,madeira,NOT_FOUND,Nenhum resultado encontrado para 'madeira'. O site parece ser de um supermercado e não vende produtos de madeira.,no,no,0,5,5,Nenhum resultado a exibir para a pesquisa 'madeira'.,O site não contém informações sobre produtos de madeira ou painéis de pinus.,0,0,0,2026-02-04T13:08:33.238569+00:00,Searched for 'painel de madeira pinus'; Searched for 'madeira'
Arlindo Carreira & Cia Ltda - Leme,bomjesusleme.com.br,painel de madeira pinus,NOT_FOUND,"Nenhum produto de madeira ou painel de pinus foi encontrado na categoria 'Jardim, Lazer e Móveis'. A busca direta na página inicial também falhou.",no,no,0,5,5,"A busca direta por 'painel de madeira pinus' não retornou resultados. A categoria 'Jardim, Lazer e Móveis' contém itens como cortadores de grama, cadeiras e gazebos, cujos materiais são descritos como metal, plástico e tecido (Oxford). Nenhum produto de madeira ou pinus foi identificado.","A análise dos produtos na categoria 'Jardim, Lazer e Móveis' não revelou nenhum item feito de madeira ou painel de pinus. Os produtos listados são principalmente de metal, plástico e tecido.",6,0,0,2026-02-04T13:09:58.184481+00:00,"Searched for 'painel de madeira pinus' on the homepage.; Explored the 'Jardim, Lazer e Móveis' category.; Extracted product details from the 'Jardim, Lazer e Móveis' category."
Divisorias Luchetti - Sao Bernardo do Campo,https://www.luchetti.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos de madeira ou painéis de pinus no site.,no,no,0,5,5,"A página principal e as seções visíveis após rolagem completa focam em soluções para construção civil como hidráulica, impermeabilização, gás e AVAC. Não há menção de produtos de madeira ou painéis de pinus.","O site lista soluções para hidráulica, impermeabilização, gás e AVAC. Nenhum material de madeira ou painel de pinus foi encontrado.",0,0,0,2026-02-04T13:10:57.330613+00:00,Navigated to https://www.luchetti.com.br; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages
Alluck Distribuicao Ltda - Lorena,https://alluck.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com madeira ou painéis de madeira pinus, com base no portfólio exibido.",no,no,0,5,5,"O portfólio exibe projetos como 'Hotel 3 Garças', 'Centro de Vendas Guaya', 'Health Mall', 'Clinica Lescura', 'Faculdade Serra Dourada', 'Hop4Fun Brewing Co', 'Edifício Guaypacaré', 'Escritório CMO Advogados', 'A.M.E. Cruzeiro', 'Palace Hotel America'. Nenhum desses projetos ou descrições menciona explicitamente o uso de madeira ou painéis de pinus.","A empresa foca em esquadrias (frames/janelas), possivelmente de metal ou alumínio. O portfólio exibe projetos comerciais e residenciais sem menção a madeira.",0,0,0,2026-02-04T13:11:41.347708+00:00,Navigated to https://alluck.com.br/; Clicked on 'Portfólio'; Scrolled down twice to view projects.
Fa-Aco Aco Para Construcao Civil Ltda - Itapevi,https://www.fa-aco.com.br,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre trabalho com madeira ou painéis de pinus no site da empresa. A empresa parece focar exclusivamente em aço para construção civil.,no,no,0,5,5,"Aço para construção cívil Desde 1996 no mercado de Aço para Construção Civil em São Paulo, a FA-AÇO, empresa localizada na Grande São Paulo, é hoje uma das empresas do ramo que mais investe em tecnologia e qualidade. Destacando-se na área de corte, dobra e armação de aço, a FA-AÇO ultrapassa o papel de distribuidora, e leva até você a praticidade e customização do seu pedido. Trabalhamos com produtos das maiores Siderúrgicas Nacionais, garantindo a qualidade e procedência do material utilizado.","Aço para construção civil, corte, dobra e armação de aço, arames recozidos, pregos, tela nervurada, vergalhões.",0,0,0,2026-02-04T13:13:02.565431+00:00,Navigated to https://www.fa-aco.com.br; Clicked on 'Produtos'; Scrolled down the page; Attempted search on DuckDuckGo for 'wood' (failed due to timeout); Navigated back to fa-aco.com.br; Clicked on 'Empresa'
Comercio E Construcao Carlinhos Ltda - Vinhedo,https://www.comerciocarlinhos.com.br/,painel de madeira pinus,FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site da empresa.,no,no,0,5,5,"Com os produtos das melhores marcas e qualidade, do básico ao acabamento como: Portas, torneiras, batentes, tintas, janelas, azulejos, pisos, louças e telhas.","A empresa lista produtos como portas, torneiras, batentes, tintas, janelas, azulejos, pisos, louças e telhas. As categorias de produtos são Elétrica, Banheiros, Hidráulica e Básico. Nenhuma menção a madeira ou painéis de madeira pinus foi encontrada.",0,0,0,2026-02-04T13:13:52.629600+00:00,Navigated to https://www.comerciocarlinhos.com.br/; Scrolled down the page.; Extracted page content.
Franca Comercio De Plasticos E Ferragens Ltda - Guarulhos,https://francaplastic.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painéis de madeira de pinus no site da empresa.,no,no,0,5,5,As Resinas de Polipropileno modificadas com aditivos FP-ecoCOMP são uma inovação na indústria de plásticos. [...] As Resinas de Polipropileno PCR (pós-consumo) são uma categoria especial de polímeros que são produzidos a partir de plástico reciclado...,"A empresa parece focar em resinas plásticas, como polipropileno modificado e reciclado. Não há menção de produtos de madeira.",0,0,0,2026-02-04T13:14:31.071246+00:00,"Navigated to https://francaplastic.com.br/; Clicked on 'produtos'; Scrolled down the products page 3 times (1600px each); Reviewed visible product descriptions (FP-ecoCOMP, FP-ecoRESIN)"
Corticeira Paulista Ltda - Jundiai,https://www.corticeirapaulista.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa trabalha com cortiça e seus derivados, não há menção a madeira ou painéis de madeira pinus.",no,no,0,5,5,"Atualmente a Corticeira Paulista atende a necessidade, demanda e diversidade do mercado interno no ramo da cortiça, atendendo 70% do mercado nacional, além de atuar também como exportadora de produtos e derivados da cortiça.",Cortiça,5,0,0,2026-02-04T13:15:18.781752+00:00,Navigated to https://www.corticeirapaulista.com.br/linha-de-produtos; Extracted product information from the page.
Franciscon Infraestrutura Ltda - Santos,https://franciscon.com.br,painel de madeira pinus,NOT_FOUND,"A empresa Franciscon Infraestrutura Ltda - Santos não parece trabalhar com madeira ou painéis de madeira pinus. Após explorar as seções 'Serviços', 'Obras' e 'Notícias' e rolar por elas, nenhuma menção a esses materiais foi encontrada. O foco da empresa parece ser em infraestrutura e construção.",no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"Foco em infraestrutura e construção, sem menção a madeira ou painéis de pinus.",0,0,0,2026-02-04T13:18:14.413337+00:00,Navigated to https://franciscon.com.br; Navigated to Serviços page; Scrolled Serviços page; Navigated to Obras page; Scrolled Obras page; Navigated to Notícias page; Scrolled Notícias page
