nm_empresa,website_url,run_at,product_category,product_name,materials,is_wood_related,mentions_pinus,source_hint
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Isolamentos,Isolamentos Termo-Acústicos,"Lãs de Vidro, PET e Rocha, espumas",no,no,Isolamentos Termo-Acústicos section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Pisos Vinílicos,Pisos Vinílicos,"LVT, SPC, Mantas e Placas",no,no,Pisos Vinílicos section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Carpetes Comerciais,Carpetes Comerciais,Carpetes,no,no,Carpetes Comerciais section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Tapumes,Tapumes,"Fibrocimento, OSB",no,no,Tapumes section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Mezaninos,Mezaninos,"Painel Wall, Placa Piso em Fibrocimento e OSB APA Plus Estrutural",no,no,Mezaninos section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Ferramentas,Ferramentas,Máquinas Dewalt e Stanley,no,no,Ferramentas section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Revestimentos Externos,Revestimentos Externos,"Fibrocimento, Cimentícias, Drywall, OSB, EIFS Térmico",no,no,Revestimentos Externos section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Portas Internas,Portas Internas,"Drywall, Alvenaria, Eucatex, PVC, Sanfonadas",no,no,Portas Internas section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Rodapés,Rodapés,Poliestireno,no,no,Rodapés section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Drywall,Drywall,Drywall,no,no,Drywall section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Telhas Shingle,Telhas Shingle,Telhas Shingle,no,no,Telhas Shingle section
Sul Modulos - Porto Alegre,https://sulmodulos.com.br/,2026-01-26T18:24:16.226684+00:00,Steel Frame,Steel Frame,Aço galvanizado,no,no,Steel Frame section
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4189,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4187,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4185,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4183,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4182,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4181,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4174,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4173,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,E1720,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,E1715,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4163,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4171,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4170,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4169,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4168,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4165,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4160,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4158,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4157,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4156,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4154,,no,no,tecnomobili.ind.br/pt/produto/
Tecnomobili,https://tecnomobili.ind.br/pt/,2026-01-26T17:54:09.382198+00:00,Linha Office,ME4155,,no,no,tecnomobili.ind.br/pt/produto/
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Rolhas para Vinhos e espumantes,Rolha de Cortiça Natural,Cortiça,no,no,Rolhas para Vinhos e espumantes
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Rolhas para Vinhos e espumantes,Rolha de Cortiça Natural Colmatada,Cortiça,no,no,Rolhas para Vinhos e espumantes
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Rolhas para Vinhos e espumantes,Rolha Técnica de Cortiça 1+1,Cortiça,no,no,Rolhas para Vinhos e espumantes
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Rolhas para Vinhos e espumantes,Rolha de Cortiça Micro Aglomerada,Cortiça,no,no,Rolhas para Vinhos e espumantes
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Rolhas para Vinhos e espumantes,Rolha de Cortiça Aglomerada,Cortiça,no,no,Rolhas para Vinhos e espumantes
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Rolhas para Vinhos e espumantes,Rolha de Cortiça Aglomerada com 2 Discos Naturais,Cortiça,no,no,Rolhas para Vinhos e espumantes
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Rolhas para Vinhos e espumantes,Rolha de Cortiça Micro Aglomerada sem Discos,Cortiça,no,no,Rolhas para Vinhos e espumantes
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Rolhas para Vinhos e espumantes,Rolha de Cortiça Aglomerada sem Discos,Cortiça,no,no,Rolhas para Vinhos e espumantes
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Cápsulas e Screwcaps para vinhos,Cápsulas para Vinho em PVC,PVC,no,no,Cápsulas e Screwcaps para vinhos
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Cápsulas e Screwcaps para vinhos,Cápsulas para Vinho em Complex (Alupoli),Complex (Alupoli),no,no,Cápsulas e Screwcaps para vinhos
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Cápsulas e Screwcaps para vinhos,Cápsulas para Vinho em Estanho,Estanho,no,no,Cápsulas e Screwcaps para vinhos
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Cápsulas e Screwcaps para vinhos,Tampas De Alumínio Com Rosca (Screwcap),Alumínio,no,no,Cápsulas e Screwcaps para vinhos
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,"Gabietas, cápsulas e Tampas de espumante",Gabietas,,no,no,"Gabietas, cápsulas e Tampas de espumante"
Trianon Industria E Comercio Ltda - Garibaldi,https://www.trianongroup.com.br,2026-01-26T17:33:56.339646+00:00,Esferas de Concreto,Esferas de Concreto,Concreto leve,no,no,Esferas de Concreto
Villa Imperial,https://www.villaimperial.com.br/,2026-01-26T18:10:09.589325+00:00,Fechamento Externo,Chapa de MDF 3 mm,MDF,no,no,Madeira de reflorestamento
