nm_empresa,website_url,query,status,message_pt,works_with_wood,works_with_pine_panel,pine_panel_flag,confidence_wood,confidence_pine_panel,evidence_snippet,materials_summary,item_count_total,item_count_wood_related,item_count_mentions_pinus,run_at,attempts
Estobel - Industria De Estofados Ltda. - Farroupilha,https://www.estobel.com.br/,painel de madeira pinus,FOUND,Informações sobre acabamentos encontradas.,yes,no,0,90,5,"Pés e bases em madeira (Tauari)
Laminas Naturais em Carvalho Americano
Terminal em MDF (Exclusivo para o terminal do estofado Casablanca)","A empresa trabalha com madeira Tauari, Laminas Naturais em Carvalho Americano e MDF. Não há menção explícita a painéis de madeira pinus.",3,2,0,2026-01-26T18:28:46.826001+00:00,Navigated to https://www.estobel.com.br/; Clicked on 'Produtos'; Clicked on 'Acabamentos'; Scrolled down the page; Extracted information from the 'Acabamentos' page
Cimab,https://b2brazil.com.br/hotsite/cimab/,"Extract information about the company's products, materials, and any mention of wood or pine wood panels. Focus on the 'Nossos produtos' and 'Sobre nós' sections. The output should be a JSON object with keys: 'nm_empresa', 'website_url', 'query', 'status', 'message_pt', 'works_with_wood', 'works_with_pine_panel', 'materials_summary', 'confidence_wood', 'confidence_pine_panel', 'evidence_snippet', 'attempts', and 'items'. For 'items', extract 'product_name', 'product_category', 'materials', 'is_wood_related', 'mentions_pinus', and 'source_hint'.",FOUND,"Empresa trabalha com madeira de Eucalipto, mas não há menção de painéis de madeira de Pinus.",yes,no,0,85,5,"A CIMAB – Comércio e Indústria de Madeiras Brasileiras LTDA, é uma empresa voltada para o tratamento de madeira de reflorestamento (Eucalipto) através do sistema vácuo- pressão em autoclave, além de ser uma serraria de última geração, com grande capacidade produtiva, ao qual atinge os mercados interno e externo.

## Nossos produtos

Visualizar todos os produtos
![imagem dos produtos](https://cdn.b2brazil.com/sites/default/files/styles/medium/public/b2brazil/product/image/1429335162-4894-5531ec7a87f4b.gif.webp)

### POSTOS DE EUCALYPTUS-CCA TRATADO

POSTOS DE EUCALYPTUS-CCA TRATADO PARA A ENERGIA, TELECOMUNICAÇOES E CONSTRUÇÂO",Eucalipto tratado (CCA),1,1,0,2026-01-26T17:26:26.193314+00:00,https://b2brazil.com.br/hotsite/cimab/
Villa Imperial,https://www.villaimperial.com.br/,painel de madeira pinus,FOUND,"Informações sobre materiais encontradas. A empresa utiliza madeira de eucalipto e MDF, mas não há menção a pinus ou painéis de pinus.",yes,no,0,85,5,"Estrutura de madeira de eucalipto proveniente de reflorestamento, tratada e com controle de umidade normatizado. Chapa de MDF 3 mm para o fechamento externo do produto, que garante maior resistência.",Estrutura de madeira de eucalipto proveniente de reflorestamento. Chapa de MDF 3 mm para o fechamento externo.,2,1,0,2026-01-26T18:10:09.589325+00:00,Navigated to https://www.villaimperial.com.br/; Scrolled down to find material information.; Clicked on 'Madeira de reflorestamento'.; Extracted details from the 'Madeira de reflorestamento' section.
Eucalumber Comercio De Madeiras Ltda - Rio Grande,https://www.eucalumber.com/,painel de madeira pinus,NOT_FOUND,Informações sobre painéis de madeira pinus não encontradas. A empresa trabalha com madeira Eucalipto.,yes,no,0,85,5,"Nós fabricamos nossos produtos no Brasil. Os blocos são serrados a partir de toras provenientes de plantios bem manejados e são fabricados em nossas instalações próprias. Cada mat passa por um rigoroso controle de qualidade ao longo da linha de produção, com 15 etapas de inspeções.","Eucalipto (madeira), Aço (placas e barras de extremidade).",1,1,0,2026-01-26T18:45:39.975656+00:00,Navigated to https://www.eucalumber.com/; Scrolled down the page multiple times.; Extracted information from the page.
Salmeron Energia Renovavel E Protecao Ao Clima Sul Ltda - Guaiba,https://gruposalmeron.com.br/,"Informações sobre madeira, painel de pinus, pinus, madeira de pinus, pinus elliottii, pinus taeda",FOUND,"A empresa trabalha com reciclagem de madeira e sua transformação em biomassa, mas não há menção específica sobre painéis de madeira de pinus.",yes,no,0,80,5,"A Salmeron é pioneira na reciclagem e recuperação de resíduos de madeira na América Latina. A empresa transforma resíduos de madeira em biomassa para geração de energia limpa em caldeiras industriais.

**Tipos de madeira que podem ser recicladas:**
*   Dormentes de linhas ferroviárias
*   Paletes
*   Caixas de madeira
*   Troncos e galhos de podas
*   Madeiras de demolição
*   Madeiras de residências (portas, janelas, ripas, móveis, etc.)
*   Madeiras da construção civil e outros setores

Não há informações específicas sobre ""painel de pinus"", ""pinus elliottii"" ou ""pinus taeda"" na página.","A empresa recicla diversos tipos de madeira, transformando-os em biomassa para geração de energia. Não foram encontrados detalhes sobre painéis de madeira de pinus.",0,0,0,2026-01-26T17:40:20.217347+00:00,"Navigated to https://gruposalmeron.com.br/ambiental/madeira/; Scrolled down 1600px; Extracted content with query: Informações sobre madeira, painel de pinus, pinus, madeira de pinus, pinus elliottii, pinus taeda"
Metalco Do Brasil Ltda. - Flores da Cunha,https://www.metalcodobrasil.com.br/,madeira e painel de pinus,FOUND,"Informações sobre materiais encontradas. A empresa trabalha com madeira, mas não há menção específica a painéis de madeira pinus.",yes,no,0,80,5,"Utilizamos madeira natural, tratada com resinas especiais que oferecem uma proteção extra contra as condições climáticas adversas. Isso não só realça a beleza dos veios da madeira, mas também garante uma resistência duradoura aos raios UV, mantendo sua aparência ao longo do tempo. MADEIRA MACIÇA NATURAL",A empresa utiliza madeira natural tratada com resinas especiais para proteção contra intempéries e raios UV. Não há menção específica a painéis de madeira pinus.,0,0,0,2026-01-26T17:55:23.489563+00:00,Navigated to https://www.metalcodobrasil.com.br/; Clicked on 'MATERIAIS'; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Extracted text from the page
Moveis Reeps - Lajeado,http://www.moveisreeps.com.br/index.html,painel de madeira pinus,FOUND,Informações sobre painel de madeira pinus não foram encontradas na página. A empresa é fabricante de móveis de madeira.,yes,no,0,80,5,"No ano de 1948, Gerhard Reeps, escultor de madeira, formado na Escola de Belas Artes de Colônia, Alemanha, fundou uma pequena fábrica de móveis de madeira na cidade de Lajeado.",Fabricante de móveis de madeira.,0,0,0,2026-01-26T18:21:21.895779+00:00,"Navigated to http://www.moveisreeps.com.br/index.html; Scrolled down 1600px; Extracted information about the company's products and materials.; Query: painel de madeira pinus. Result: A informação sobre ""painel de madeira pinus"" não está disponível na página."
Madeireira Sao Jose - Vale Real,https://www.madeireirasaojose.com.br,painel de madeira pinus,NOT_FOUND,"A empresa trabalha com madeira, mas não foram encontrados produtos específicos de painel de madeira pinus.",yes,no,0,80,5,A empresa comercializa madeiras. O e-mail da matriz é matriz@madeireirasaojose.com.br.,"A empresa comercializa madeiras, conforme indicado na página Institucional e no endereço de e-mail da matriz. No entanto, a página de Produtos lista categorias como Cubas e Louças, Decoração, Energia Fotovoltaica, Metais, Pisos Vinílicos, Porcelanatos, Revestimentos Cerâmicos e Tintas, sem menção explícita a painéis de madeira pinus.",0,0,0,2026-01-26T18:36:17.767944+00:00,Navigated to https://www.madeireirasaojose.com.br; Clicked on 'PRODUTOS'; Navigated to 'INSTITUCIONAL' page and scrolled multiple times; Returned to 'PRODUTOS' page and extracted information
Moveis Cenci Ltda - Bento Goncalves,https://www.moveiscenci.com.br,painel de madeira pinus,NOT_FOUND,Informações sobre painéis de madeira pinus não encontradas. A empresa utiliza MDF.,yes,no,0,80,5,"100% MDF
Caixaria de 15mm e 18 mm em MDF . Bordas nos 4 lados
Portas e frentes de 15mm e 18mm em MDF.","A empresa utiliza MDF em seus produtos, com menções a caixaria, portas e frentes em MDF de diferentes espessuras. Não há menção explícita a madeira pinus ou painéis de pinus.",0,0,0,2026-01-26T18:43:31.500353+00:00,"Navigated to https://www.moveiscenci.com.br; Clicked 'ver projetos'; Clicked 'ver projetos' for Cozinhas (failed); Scrolled down 0.5 pages; Clicked 'ver projetos' for Cozinhas (failed, page empty); Navigated back; Scrolled down 0.5 pages; Extracted information from the page"
Tubetio Materiais De Construcao Ltda - Lajeado,https://www.tubetio.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a madeira ou painéis de madeira de pinus foi encontrado nas categorias listadas.,unknown,no,0,30,5,"As categorias de produtos incluem: Porcelanatos e Revestimentos Cerâmicos, Pisos Laminado e Vínílico, Cubas e louças, Impermeabilizantes, Móveis para Banheiro, Metais, Material Hidráulico, Material Elétrico, Iluminação, Ferramentas e Ferragens, Aquecedores e Chuveiros, Rede de Gás, Linha Industrial, Jardim, Rede de Hidrantes, Argamassas e Rejuntes.","A empresa oferece materiais de construção, hidráulicos, elétricos, acabamentos, porcelanatos, pisos laminados e vinílicos, cubas, louças, impermeabilizantes, móveis para banheiro, metais, iluminação, ferramentas, aquecedores, chuveiros, rede de gás, linha industrial, jardim, rede de hidrantes, argamassas e rejuntes. Não há menção explícita de produtos de madeira ou painéis de madeira de pinus.",0,0,0,2026-01-26T17:43:00.622249+00:00,Navigated to https://www.tubetio.com.br/; Clicked on 'Linha de Produtos'; Scrolled down 4 times to view all product categories; Extracted product categories
Moveis Ancezki - Bento Goncalves,https://ancezki.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto encontrado para a busca 'painel de madeira pinus'.,unknown,no,0,30,5,Sem resultados!,No specific information about wood or pine wood panels was found.,0,0,0,2026-01-26T17:45:33.405243+00:00,Searched for 'painel de madeira pinus'
Planasul Materiais De Construcao Ltda - Passo Fundo,https://www.planasul.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a painel de madeira pinus foi encontrado.,unknown,no,0,30,5,A busca por 'painel de madeira pinus' não retornou resultados relevantes. Os produtos exibidos são peças agrícolas.,A empresa parece focar em peças agrícolas e não em materiais de construção como painéis de madeira.,0,0,0,2026-01-26T17:46:57.345925+00:00,Searched for 'painel de madeira pinus' on https://www.planasul.com.br/
Usicon Concretos Ltda. - Canela,https://www.usicon.com.br,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painéis de pinus no site da empresa. A empresa parece focar em construções de concreto.,unknown,no,0,30,5,"Nenhuma informação sobre produtos de madeira ou painéis de pinus foi encontrada nas páginas exploradas (Home, A USICON, OBRAS, CLIENTES, CONTATO).",A empresa parece especializada em construções de concreto pré-fabricado.,0,0,0,2026-01-26T17:52:09.396985+00:00,Navigated to https://www.usicon.com.br; Scrolled down the homepage multiple times.; Explored 'A USICON' page.; Explored 'OBRAS' page.; Explored 'CLIENTES' page.; Explored 'CONTATO' page.
J.O. Comercio E Servicos Hidraulicos - Santa Cruz do Sul,http://www.joacabamentos.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não trabalha com madeira ou painéis de pinus. As categorias exploradas foram: PISO LAMINADO (imita madeira, mas não especifica pinus), PORCELANATO, METAL, REVESTIMENTO, LOUÇA, HIDROMASSAGEM, CUBA.",unknown,no,0,30,5,"PISO LAMINADO: O piso laminado é resistente, sustentável, elegante e imita madeira. Sua versatilidade permite aplicação em qualquer ambiente, inclusive banheiros. Sua textura lisa impede o acúmulo de poeira, auxiliando em casos de alergias e na limpeza. Não há menção a materiais específicos ou tipos de madeira como pinus.","A empresa foca em acabamentos e materiais hidráulicos. O piso laminado imita madeira, mas não há menção a produtos de madeira ou painéis de pinus.",0,0,0,2026-01-26T18:03:42.582193+00:00,Navigated to http://www.joacabamentos.com.br/; Clicked MENU; Clicked ACABAMENTOS; Clicked PISO LAMINADO; Extracted info from PISO LAMINADO; Navigated back; Clicked PORCELANATO; Extracted info from PORCELANATO; Clicked METAL; Extracted info from METAL; Clicked REVESTIMENTO; Extracted info from REVESTIMENTO; Clicked LOUÇA; Extracted info from LOUÇA; Clicked HIDROMASSAGEM; Extracted info from HIDROMASSAGEM; Clicked CUBA; Extracted info from CUBA
Apen Portas - Caxias do Sul,https://apenportas.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum produto encontrado para a busca 'painel de madeira pinus'. A página de produtos estava vazia inicialmente e a busca não retornou resultados.,unknown,no,0,30,5,Nenhum produto encontrado.,Não foi possível determinar se a empresa trabalha com madeira em geral. Não foram encontrados produtos específicos de painel de madeira pinus.,0,0,0,2026-01-26T18:04:59.097645+00:00,Navigated to https://apenportas.com.br/; Accepted cookies; Navigated to /produtos; Scrolled down; Searched for 'painel de madeira pinus'
Star Mobile - Garibaldi,https://www.starmobiledesign.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre o uso de madeira ou painéis de pinus nos produtos listados na página. A navegação e a rolagem da página não revelaram detalhes sobre os materiais.,unknown,no,0,30,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Informações sobre materiais específicos como madeira ou painel de pinus não foram encontradas nos produtos listados.,0,0,0,2026-01-26T18:15:24.775631+00:00,Navigated to https://www.starmobiledesign.com.br/; Clicked on 'produtos' link; Scrolled down 0.5 pages; Scrolled down 0.5 pages; Scrolled down 0.5 pages
Tanac Sa - Arroio dos Ratos,https://www.tanac.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a painéis de madeira de pinus ou madeira em geral no site da Tanac. A seção 'Fomento Florestal' foca em Acácia Negra e não em produtos de madeira acabados.,unknown,no,0,30,5,"Na página 'Fomento Florestal', a Tanac oferece opções para rentabilizar propriedades com florestas de Acácia Negra e apoia o cultivo da Acácia Negra junto a produtores rurais.","O site menciona 'Acácia Negra' no contexto de fomento florestal, mas não especifica produtos de madeira ou painéis de pinus.",0,0,0,2026-01-26T18:18:27.893425+00:00,Navegou para https://www.tanac.com.br/; Aceitou cookies.; Clicou em 'Produtos'.; Pesquisou por 'painel de madeira pinus' (sem resultados).; Clicou em 'Fomento Florestal'.
Macopan Materiais De Construcao Ltda - Carazinho,https://www.macopan.com.br/site/,painel de madeira pinus,NOT_FOUND,"Não foi possível encontrar informações sobre painéis de madeira pinus no site da Macopan. A página 'Marcas.Produtos' lista marcas parceiras, mas não detalha os produtos específicos relacionados a madeira ou painéis de pinus diretamente.",unknown,no,0,30,5,"Marcas.Produtos
Clique nas marcas abaixo para abrir os sites oficiais das marcas e ver os produtos.
Rubinettos
Sahel
Ecomex
Eliane
Inco Pisos
Deca
Axell
Damme
Ruffino
Tramontina","A página 'Marcas.Produtos' lista diversas marcas, como Rubinettos, Sahel, Ecomex, Eliane, Inco Pisos, Deca, Axell, Damme, Ruffino e Tramontina. Não há menção direta a produtos de madeira ou painéis de pinus.",0,0,0,2026-01-26T18:24:06.145736+00:00,Navigated to https://www.macopan.com.br/site/; Clicked on 'Marcas.Produtos'; Attempted Google search for 'site:macopan.com.br painel de madeira pinus' - blocked by CAPTCHA; Scrolled down the 'Marcas.Produtos' page twice; Extracted text content from 'Marcas.Produtos' page
Tanagro Sa - Pelotas,https://www.tanac.com.br/,painel de madeira pinus,NOT_FOUND,Nenhum resultado encontrado para a busca 'painel de madeira pinus'. A empresa não parece oferecer produtos de madeira pinus ou painéis de madeira.,unknown,no,0,30,5,"Resultado da busca
Nenhum resultado encontrado.","The company's website mentions 'Fomento Florestal' which relates to forestry and Acácia Negra, a type of wood. However, no specific products related to wood panels, especially pine wood panels, were found.",0,0,0,2026-01-26T18:28:59.767562+00:00,Visited https://www.tanac.com.br/; Explored 'Produtos' section; Explored 'Fomento Florestal' page; Searched for 'painel de madeira pinus'
Ribeiro Comercial De Tintas Ltda - Tramandai,https://ribeirotintas.com/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos relacionados a madeira ou painéis de pinus no website.,unknown,no,0,30,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"O website foca em tintas e acabamentos automotivos, sem menção a produtos de madeira.",0,0,0,2026-01-26T18:30:14.092657+00:00,Navigated to https://ribeirotintas.com/; Scrolled down multiple times; Explored 'Serviços' section; Explored 'Perguntas' (FAQ) section; Expanded all FAQs
Italinea Industria De Moveis Ltda - Bento Goncalves,https://www.italinea.com.br/,painel de madeira pinus,NOT_FOUND,Não foi possível encontrar informações sobre painéis de madeira de pinus no site da Italinea. As tentativas de busca externa foram bloqueadas por CAPTCHA e a navegação interna não revelou detalhes sobre os materiais.,unknown,no,0,30,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Não foi possível determinar os materiais utilizados pela empresa com base nas informações disponíveis.,0,0,0,2026-01-26T18:30:59.989010+00:00,Navigated to https://www.italinea.com.br/; Accepted cookies.; Searched DuckDuckGo for 'painel de madeira pinus' (failed due to CAPTCHA).; Attempted to solve CAPTCHA twice (failed).; Explored 'Ambientes' section.; Extracted content from 'Ambientes' (no material info).; Navigated to 'Coletânea 2025'.; Extracted content from 'Coletânea 2025' (no product/material info).
Bigfer Madeiras Ltda. - Farroupilha,https://www.bigfer.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não parece trabalhar com madeira ou painéis de madeira pinus. Os produtos listados são ferragens e acessórios para móveis.,unknown,no,0,30,5,"Os produtos listados são: Corrediças, Dobradiças, Ferragens em geral, Gabaritos, Ponteiras e Acabamentos, Puxadores, Rodízios, Sapatas, Sistemas de fixação, Sistemas e Articuladores, Sistemas para Portas de Correr. Nenhum destes produtos é feito de madeira ou painel de madeira pinus.","A maioria dos produtos listados são ferragens, corrediças, dobradiças, puxadores, rodízios, sapatas e sistemas de fixação, sem menção a madeira.",12,0,0,2026-01-26T18:42:10.657990+00:00,Navigated to https://www.bigfer.com.br/; Clicked on 'Produtos'; Scrolled down multiple times; Extracted product list
Industria Comercio De Ferros Bortolaso Ltda - Montenegro,http://www.bortolasomgo.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não comercializa produtos de madeira ou painéis de madeira pinus.,no,no,0,5,5,"A análise da página de produtos revela uma vasta gama de itens metálicos, incluindo ARAME RECOZIDO, BARRA CHATA, BARRA QUADRADA, BARRA REDONDA, TUBO GALVANIZADO, TUBO METALON, CHAPA GALVANIZADA, entre outros. Não há menção a produtos de madeira ou painéis de pinus.","A empresa comercializa produtos metálicos como arames, barras, tubos, perfis, chapas e eletrodos.",0,0,0,2026-01-26T17:29:35.672541+00:00,Navigated to http://www.bortolasomgo.com.br/; Clicked on 'PRODUTOS'; Extracted product list from http://www.bortolasomgo.com.br/produtos
Br10 Agrobusiness Importacao E Exportacao Ltda - Porto Alegre,https://br10agro.com/,painel de madeira pinus,NOT_FOUND,Nenhum produto relacionado a madeira ou painéis de madeira de pinus foi encontrado na página de produtos.,no,no,0,5,5,"Os produtos listados incluem UREIA N46, POTÁSSIO (KCL), FOSFATO (MAP), AÇÚCAR IC 45, SOJA, FARELO DE SOJA, and MILHO. Nenhum desses produtos é relacionado a madeira.","A empresa comercializa ureia, potássio, fosfato, açúcar, soja e milho.",0,0,0,2026-01-26T17:38:58.192783+00:00,Navigated to https://br10agro.com/; Clicked 'PRODUTOS'; Scrolled down 1600px; Scrolled down 1600px; Scrolled down 1600px
Cooesa Ltda - Tabai,https://cooesa.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com madeira ou painéis de pinus, com base nas informações disponíveis na página de Produtos e Serviços.",no,no,0,5,5,"A página lista serviços de engenharia como Geração de Energia, Transmissão de Energia, Distribuição de Energia, Segurança de Barragens, Saneamento e Recursos Hídricos, Estudo Ambientais, e Avaliações, Laudos, Peritagem e Auditorias. Nenhum destes serviços ou produtos mencionados se relaciona com madeira ou painéis de pinus.","Serviços de engenharia (geração, transmissão, distribuição de energia, segurança de barragens, saneamento, estudos ambientais, avaliações, laudos, perícias e auditorias).",0,0,0,2026-01-26T17:40:09.695393+00:00,Navigated to https://cooesa.com.br/; Clicked on 'PRODUTOS E SERVIÇOS'; Scrolled down the 'Produtos e Serviços' page
Bvto Do Brasil Ltda. - Porto Alegre,http://www.bvto.com.br,madeira,NOT_FOUND,Não foi encontrado nenhum produto para essa referência!,no,no,0,5,5,Não foi encontrado nenhum produto para essa referência!,No wood or pine panel products found.,0,0,0,2026-01-26T17:47:12.293459+00:00,Navigated to http://www.bvto.com.br; Clicked 'Produtos'; Scrolled down; Searched for 'madeira'; Clicked search button
Lojas Cotripal - Catuipe,https://cotripal.com.br/negocios/varejo/lojas/,painel de madeira pinus,NOT_FOUND,Não foram encontrados produtos de madeira ou painéis de pinus nesta página.,no,no,0,5,5,"Em amplos espaços, as Lojas Cotripal têm variadas linhas de peças agrícolas, ferragens, implementos agropecuários, produtos veterinários, material de construção e acabamentos, eletrodomésticos e móveis, para atender a necessidade de associados, funcionários e comunidade. Não há menção a madeira ou pinus.","A página menciona 'material de construção' e 'acabamentos', mas não especifica madeira ou painéis de pinus.",0,0,0,2026-01-26T17:54:46.583150+00:00,Accessed https://cotripal.com.br/negocios/varejo/lojas/; Accepted cookies.; Extracted page content.; Analyzed content for mentions of wood and pine products.
Uzi Mobile - Dois Irmaos,https://uzimobile.com.br/,painel de madeira pinus,FOUND,Não foram encontrados materiais de madeira ou painéis de pinus. Foi mencionado o uso de chapas de MDF com certificação CARB.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,Chapas de MDF com certificação CARB,0,0,0,2026-01-26T17:56:22.443827+00:00,Navigated to https://uzimobile.com.br/#ambientes; Scrolled down 0.5 pages; Extracted information from visible text; Scrolled down 1600px; Extracted information about materials used
Millforross Divisorias Ltda - Novo Hamburgo,https://www.millforross.com.br,painel de madeira pinus,NOT_FOUND,"A empresa não trabalha com madeira ou painéis de madeira pinus, ou essa informação não está disponível em sua página de produtos.",no,no,0,5,5,"A página de produtos lista as seguintes categorias: Drywall, Divisórias, Forros, Pisos, Luminárias e Termo-acústica. Não há informações sobre os materiais utilizados, incluindo 'madeira' ou 'pinus'.",Nenhum material relacionado a madeira ou painéis de madeira pinus foi encontrado.,0,0,0,2026-01-26T18:04:29.038729+00:00,Navigated to https://www.millforross.com.br; Clicked on 'Produtos' link; Extracted product categories from https://www.millforross.com.br/produtos
Casagrande Revestimentos Ceramicos S/A - Bom Principio,https://ceramicacasagrande.com.br/,painel de madeira pinus,NOT_FOUND,A empresa não trabalha com painéis de madeira ou pinus. Os produtos encontrados são revestimentos cerâmicos.,no,no,0,5,5,A categoria 'Revestimentos' lista 'Tijoleta Lisa' e 'Tijoleta Rústica'. Não há produtos de madeira ou pinus.,A empresa vende revestimentos cerâmicos como tijoleiras. Não há menção de madeira ou painéis de pinus.,0,0,0,2026-01-26T18:05:51.854403+00:00,Navigated to https://ceramicacasagrande.com.br/; Scrolled down multiple times.; Clicked 'Mais Produtos'.; Clicked 'Revestimentos' category.
Mineracao Monego Ltda - Sao Luiz Gonzaga,grupomonego.com.br,painel de madeira pinus,NOT_FOUND,A empresa não trabalha com madeira ou painéis de madeira pinus. Os produtos listados são calcário dolomítico e serviços de crédito agrícola.,no,no,0,5,5,Os produtos listados na página 'Produtos' são 'Prosolo' (calcário dolomítico) e 'Credi' (serviço de crédito agrícola). Não há menção a produtos de madeira ou painéis de madeira pinus.,"Calcário dolomítico, Serviços de Crédito Agrícola",0,0,0,2026-01-26T18:08:33.736740+00:00,Navigated to grupomonego.com.br/produtos/; Scrolled down the page; Extracted product information from the page
Cemacon Central De Materiais De Construcao Ltda - Ijui,https://www.cemacon.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não parece trabalhar com produtos de madeira, especificamente painéis de madeira de pinus, com base nas informações disponíveis em seu site.",no,no,0,5,5,"Construímos piscinas de concreto para diversos empreendimentos como clubes, hotéis e residências. Implementamos sistemas de geração, armazenamento e distribuição de energia fotovoltaica em pequena e larga escala.",A Cemacon constrói piscinas de concreto e implementa sistemas de energia fotovoltaica.,0,0,0,2026-01-26T18:10:40.516338+00:00,Navigated to https://www.cemacon.com.br/; Clicked on 'PRODUTOS'; Scrolled down 2 pages; Scrolled down 2 more pages
Ibar Refratarios - Porto Alegre,https://ibar.com.br,painel de madeira pinus,NOT_FOUND,As informações sobre trabalho com madeira ou painéis de pinus não foram encontradas no site. A empresa parece focar em materiais refratários.,no,no,0,5,5,O site da IBAR foca em Soluções Avançadas em Tecnologia de Materiais Refratários.,"A empresa se especializa em materiais refratários, não em produtos de madeira.",0,0,0,2026-01-26T18:12:42.413878+00:00,"Navigated to https://ibar.com.br.; Accepted cookies.; Navigated to the 'Produtos' section.; Scrolled down the products page.; Extracted product information, but no wood-related products were found."
Axell Hidrossistemas Ltda - Nova Prata,https://axell.com.br/,painel de madeira pinus,NOT_FOUND,"A empresa não trabalha com madeira ou painéis de madeira pinus, com base nas categorias de produtos exploradas.",no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"Nenhum produto feito de madeira ou painéis de madeira pinus foi encontrado nas categorias exploradas (Spa's, Banheiras de Imersão, Linha Conceito).",0,0,0,2026-01-26T18:14:32.489721+00:00,"Navigated to https://axell.com.br/; Clicked 'Produtos'; Explored 'Spa's' category; Extracted spa product information; Navigated back to homepage; Clicked 'Produtos'; Explored 'Banheiras' category; Clicked 'Linha Conceito'; Extracted 'Linha Conceito' bathtub information; Navigated back; Navigated back; Scrolled down; Scrolled down; Scrolled down; Scrolled down; Navigated to https://axell.com.br/; Scrolled down; Clicked 'Produtos'; Clicked 'Produtos'; Clicked 'Produtos'; Refreshed page to https://axell.com.br/produtos/; Clicked 'Produtos'; Clicked 'Banheiras de Imersão'; Extracted 'Banheiras de Imersão' product information; Navigated to https://axell.com.br/; Scrolled down; Clicked 'Produtos'; Clicked 'Banheiras de Imersão' (incorrect click, should have been 'Bicas de Piso')"
Irmaos Carniel Ltda - Cidreira,https://www.carnielimoveis.com.br/,painel de madeira pinus,NOT_FOUND,O site é de uma imobiliária e não vende produtos de madeira.,no,no,0,5,5,"O site ""carnielimoveis.com.br"" é dedicado à venda e aluguel de imóveis, não havendo qualquer menção a produtos de madeira ou painéis de pinus em sua estrutura.",Não foram encontrados materiais de madeira ou painéis de pinus.,0,0,0,2026-01-26T18:15:49.336508+00:00,Navigated to https://www.carnielimoveis.com.br/
Dufer Comercio De Ferros - Gravatai,https://dufer.com.br,painel de madeira pinus,NOT_FOUND,"A empresa não comercializa produtos de madeira, especificamente painéis de madeira pinus. O site foca em materiais de construção metálicos.",no,no,0,5,5,"A DUFER comercializa ferros de construção civil, mecânica, tubos e acessórios, através do atendimento e entrega para qualquer quantidade. Entre em contato e peça um orçamento.","A empresa comercializa ferros de construção civil, mecânica, tubos e acessórios, policarbonato e telhas aluzinco.",0,0,0,2026-01-26T18:15:55.935277+00:00,Navigated to https://dufer.com.br; Searched for 'painel de madeira pinus'
Missoes Materiais De Construcao - Uruguaiana,https://missoesuruguaiana.com.br/,painel de madeira pinus,NOT_FOUND,Não foram encontradas informações sobre trabalho com madeira ou painéis de madeira pinus no site.,no,no,0,5,5,Evidência textual: menciona Pinus/pine em texto institucional/catálogo.,"Não há informações disponíveis sobre materiais, incluindo madeira ou painéis de madeira pinus.",0,0,0,2026-01-26T18:16:25.833146+00:00,Navigated to https://missoesuruguaiana.com.br/; Scrolled down the page multiple times.; Extracted all text content from the homepage.
Voler Moveis Ltda - Antonio Prado,voler.com.br,painel de madeira pinus,FOUND,A empresa não menciona explicitamente trabalhar com madeira ou painéis de madeira pinus em suas categorias de produtos.,no,no,0,5,5,No mention of wood or pine (Pinus) in the provided product descriptions.,Nenhuma menção a madeira ou painel de madeira pinus nas categorias de produtos.,0,0,0,2026-01-26T18:17:07.095862+00:00,"Navigated to voler.com.br, accepted cookies, and extracted product categories. The extraction indicated no mention of wood or pine in the category descriptions."
