nm_empresa,website_url,run_at,product_category,product_name,materials,is_wood_related,mentions_pinus,source_hint
Ultrapiso Industria Comercio E Importacao Ltda - Balneario Camboriu,https://ultrapiso.com.br,2026-01-15T13:28:52.468925+00:00,Piso de Madeira,Piso de Madeira Sólida,Madeira,yes,no,https://ultrapiso.com.br/
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Decorative-Fibralux MR Black,"MDF panels with a black-coloured core, transparent lacquer coating.",yes,no,Decorative-Fibralux MR Black
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Clicwall,MDF wall panels.,yes,no,Clicwall
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Clicwall Paint,MDF wall panels.,yes,no,Clicwall Paint
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Clicwall MR,MDF wall panels.,yes,no,Clicwall MR
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Decorative-Fibralux MR Grey,"MDF panel with a grey-coloured core, transparent lacquer coating.",yes,no,Decorative-Fibralux MR Grey
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Clicwall MR Paint,MDF wall panels.,yes,no,Clicwall MR Paint
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Clicwall FR,MDF wall panels.,yes,no,Clicwall FR
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Clicwall FR Paint,MDF wall panels.,yes,no,Clicwall FR Paint
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Betonspan Plus,"Melamine faced, moisture-resistant and structural chipboard.",yes,no,Betonspan Plus
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Fibromax MR,Moisture-resistant and non-structural MDF board.,yes,no,Fibromax MR
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Durelis Vapourblock,Moisture-resistant and structural chipboard with integrated vapour- and airtight barrier.,yes,no,Durelis Vapourblock
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Hydrolis LF+,Low-formaldehyde moisture-resistant and non-structural chipboard.,yes,no,Hydrolis LF+
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Fibralux MR Grey,"Moisture-resistant and structural MDF board, grey coloured in core.",yes,no,Fibralux MR Grey
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Air Light,Lightweight non-structural chipboard.,yes,no,Air Light
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,UNILIN Evola-Hydrolis,Melamine faced moisture-resistant and non-structural chipboard.,yes,no,UNILIN Evola-Hydrolis
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Barnwood bark brown,Veneer wood (W06),yes,no,Barnwood bark brown
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Barnwood oxidised,Veneer wood (W06),yes,no,Barnwood oxidised
Unilin Do Brasil Revestimentos Ltda. - Sao Bento do Sul,https://www.unilin.com,2026-01-15T13:33:38.726323+00:00,,Romantic Oak dark grey,Veneer wood (W06),yes,no,Romantic Oak dark grey
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Babylook,Not specified,no,no,Poltrona Babylook
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Babysoft,Not specified,no,no,Poltrona Babysoft
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Balanbaby,Not specified,no,no,Poltrona Balanbaby
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Caçula,Not specified,no,no,Poltrona Caçula
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Eternity,Not specified,no,no,Poltrona Eternity
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Floratta,Not specified,no,no,Poltrona Floratta
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Fox Pé,Not specified,no,no,Poltrona Fox Pé
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Lavanda,Not specified,no,no,Poltrona Lavanda
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona LaVie,Not specified,no,no,Poltrona LaVie
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Luna,Not specified,no,no,Poltrona Luna
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Master,Not specified,no,no,Poltrona Master
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Mix,Not specified,no,no,Poltrona Mix
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Nature,Not specified,no,no,Poltrona Nature
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Ninababy,Not specified,no,no,Poltrona Ninababy
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Realeza,Not specified,no,no,Poltrona Realeza
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Stilo,Not specified,no,no,Poltrona Stilo
Abstratto Estofados Ltda - Jaragua do Sul,https://www.abstratto.com.br/,2026-01-15T12:44:04.919300+00:00,Poltrona,Poltrona Topázio,Not specified,no,no,Poltrona Topázio
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Paraty 65,,no,no,http://www.balcony.com.br/produtos/paraty-65-01
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Leblon 80,,no,no,http://www.balcony.com.br/produtos/leblon-80
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Leblon 100,,no,no,http://www.balcony.com.br/produtos/leblon-100cm-1
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Arraial 80 Suspenso,,no,no,http://www.balcony.com.br/produtos/arraial-80cm-s1
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Arraial 80 Cuba de granito Embutida,,no,no,http://www.balcony.com.br/produtos/arraial-80cm-cc1
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Arraial 80,,no,no,http://www.balcony.com.br/produtos/arraial-80cm-frevo
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Bonfim,,no,no,http://www.balcony.com.br/produtos/bonfim-taipa
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Charm,,no,no,http://www.balcony.com.br/produtos/charm-2
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Charm Suspenso,,no,no,http://www.balcony.com.br/produtos/charm-suspenso
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Porto Belo 65,,no,no,http://www.balcony.com.br/produtos/portobelo-65-01
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Porto Belo 80,,no,no,http://www.balcony.com.br/produtos/porto-belo-3
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Angra 80,,no,no,http://www.balcony.com.br/produtos/angra
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Angra Cuba Granito Embutida,,no,no,http://www.balcony.com.br/produtos/angra-cuba-granito-embutida
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Angra Suspenso,,no,no,http://www.balcony.com.br/produtos/angra-suspenso
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Angra 65,,no,no,http://www.balcony.com.br/produtos/angra-65-2
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Maresias 100,,no,no,http://www.balcony.com.br/produtos/maresias-100
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Maresias 80,,no,no,http://www.balcony.com.br/produtos/maresias-80
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Quebec,,no,no,http://www.balcony.com.br/produtos/quebec
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Quebec Suspenso,,no,no,http://www.balcony.com.br/produtos/quebec-suspenso
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Galti 65,,no,no,http://www.balcony.com.br/produtos/galti-65
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Galti 80,,no,no,http://www.balcony.com.br/produtos/galti
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Galti Suspenso,,no,no,http://www.balcony.com.br/produtos/galti-suspenso
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Belmont,,no,no,http://www.balcony.com.br/produtos/belmont
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Belmont Suspenso,,no,no,http://www.balcony.com.br/produtos/belmont-suspenso
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Paris Suspenso Cuba sobrepor,,no,no,http://www.balcony.com.br/produtos/paris-suspenso-cuba-sobrepor
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Paris Suspenso Cuba Embutida,,no,no,http://www.balcony.com.br/produtos/paris-80-2
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Paris Suspenso Cuba Granito Embutida,,no,no,http://www.balcony.com.br/produtos/paris-cuba-granito-embutida-2
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Paris 65 Suspenso Cuba Embutida,,no,no,http://www.balcony.com.br/produtos/paris-65
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Paris 80 Cuba granito embutida,,no,no,http://www.balcony.com.br/produtos/paris-80
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Paris 65 Cuba Embutida,,no,no,http://www.balcony.com.br/produtos/paris-65-c-pes
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Viena 80,,no,no,http://www.balcony.com.br/produtos/viena-80
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Viena 65,,no,no,http://www.balcony.com.br/produtos/viena-65
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Ravena 80,,no,no,http://www.balcony.com.br/produtos/ravena-80-c-pes-5
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Lux 60,,no,no,http://www.balcony.com.br/produtos/lux-60-c-pes
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Lux 75,,no,no,http://www.balcony.com.br/produtos/lux-75-c-pes
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Lux 75 Cuba Granito,,no,no,http://www.balcony.com.br/produtos/lux-75-c-pedra
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Saara 100,,no,no,http://www.balcony.com.br/produtos/saara-100
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Saara 80,,no,no,http://www.balcony.com.br/produtos/saara-80
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Saara 65,,no,no,http://www.balcony.com.br/produtos/saara-65
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Fit 80,,no,no,http://www.balcony.com.br/produtos/fit-80
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Prisma 65,,no,no,http://www.balcony.com.br/produtos/prisma-65
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Up,,no,no,http://www.balcony.com.br/produtos/up
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Quito 65,,no,no,http://www.balcony.com.br/produtos/quito
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Kit 50,,no,no,http://www.balcony.com.br/produtos/kit-50
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Tanque Cuba granito,,no,no,http://www.balcony.com.br/produtos/tanque
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Espelho Decorativo Oran,,no,no,http://www.balcony.com.br/produtos/oran
Balcony Ind. E Com. De Moveis Ltda - Coronel Freitas,http://www.balcony.com.br/,2026-01-15T13:41:56.213108+00:00,,Espelho Decorativo Magna,,no,no,http://www.balcony.com.br/produtos/espelho-decorativo-magna
Bella Casa Revestimentos - Gaspar,https://www.bellacasarevestimentos.com.br/,2026-01-15T13:47:31.694041+00:00,Argamassa,Tipos De Argamassa Para Piso,,no,no,Produtos em destaque
Bella Casa Revestimentos - Gaspar,https://www.bellacasarevestimentos.com.br/,2026-01-15T13:47:31.694041+00:00,Box de Banheiro,Box De Banheiro,"Vidro, Acrílico, Aço inoxidável",no,no,Produtos em destaque
Bella Casa Revestimentos - Gaspar,https://www.bellacasarevestimentos.com.br/,2026-01-15T13:47:31.694041+00:00,Guarda Corpos,Guarda Corpo De Vidro Temperado,"Vidro, Aço inoxidável",no,no,Produtos em destaque
Bella Casa Revestimentos - Gaspar,https://www.bellacasarevestimentos.com.br/,2026-01-15T13:47:31.694041+00:00,Tintas,Tintas Acrilicas De Alta Cobertura,,no,no,Produtos em destaque
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Lixeira,LIXEIRA,Not specified,no,no,Product Name: LIXEIRA
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,CLEAN,Not specified,no,no,Product Name: CLEAN
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,MARANELLO,Not specified,no,no,Product Name: MARANELLO
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,JÚNIOR,Not specified,no,no,Product Name: JÚNIOR
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,KIT POP,Not specified,no,no,Product Name: KIT POP
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,LUCA,Not specified,no,no,Product Name: LUCA
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,CAPRI,Not specified,no,no,Product Name: CAPRI
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,PÁDUA,Not specified,no,no,Product Name: PÁDUA
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,FLORENÇA,Not specified,no,no,Product Name: FLORENÇA
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,MESSINA,Not specified,no,no,Product Name: MESSINA
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,VENEZA,Not specified,no,no,Product Name: VENEZA
Bertazoli Industria De Moveis Ltda - Rio do Oeste,https://bertazoli.com.br,2026-01-15T12:21:45.465469+00:00,Not specified,GÊNOVA,Not specified,no,no,Product Name: GÊNOVA
Esquadribras - Industria De Esquadrias Ltda - Rio dos Cedros,https://www.esquadribras.com.br/,2026-01-15T12:28:56.581992+00:00,Portas,Portas Perfeitas,,no,no,Mercado Nacional
Esquadribras - Industria De Esquadrias Ltda - Rio dos Cedros,https://www.esquadribras.com.br/,2026-01-15T12:28:56.581992+00:00,Portas,Portas Primed,,no,no,Mercado Nacional
Esquadribras - Industria De Esquadrias Ltda - Rio dos Cedros,https://www.esquadribras.com.br/,2026-01-15T12:28:56.581992+00:00,Portas,Linha White Primed,,no,no,Mercado Nacional
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Ferro,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Tijolos,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Cimentícios,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Blocos,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Britas,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Areia,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Materiais hidráulicos,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Materiais elétricos,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Sanitários,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Esquadrias,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Telhas cimentícia,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Telhas barro,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Telhas concreto,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Estrutura da obra,Telhas cerâmica,N/A,no,no,Estrutura da obra
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Pastilhas,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Pisos em porcelanato,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Pisos em cerâmica,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Pisos em laminados,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Revestimentos em porcelanato,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Revestimentos em cerâmica,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Revestimentos em laminados,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Tintas,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Impermeabilizantes,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Produtos para acabamentos,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Abrasivos,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Utensílios para pintura,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Lustres,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Luminárias,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Papéis de parede,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Revestimento em pvc,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Acabamentos,Elemento vazado,N/A,no,no,Acabamentos
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Furadeiras,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Esmerilhadeiras,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Lixadeiras,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Serras,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Betoneiras,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Parafusadeiras,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Ferramentas para jardinagem,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Lavadoras,N/A,no,no,Ferramentas
Favaretto Materiais De Construcao - Coronel Freitas,https://construcaofavaretto.com.br,2026-01-15T13:16:27.139625+00:00,Ferramentas,Eletrificadores,N/A,no,no,Ferramentas
