,nome_empresa,url_site,consulta,status_execucao,mensagem_pt,trabalha_com_madeira,trabalha_com_painel_pinus,flag_painel_pinus,confianca_madeira,confianca_painel_pinus,trecho_evidencia,resumo_materiais,qtde_itens_total,qtde_itens_madeira,qtde_itens_menciona_pinus,data_coleta,tentativas,nome_empresa_limpa,nm_mun,nm_uf,nu_latitude,nu_longitude
32,Inter Link Group Of Production - Sao Bento do Sul,https://linksmoveisdemadeira.com.br/,painel de madeira pinus,FOUND,Empresa encontrada. Utiliza madeira maciça de Pinus (Pinus Elliottii) como base para seus móveis.,yes,yes,1,100,100,"A base de nossos móveis é feita com madeira maciça de Pinus (Pinus Elliottii), provendo maior durabilidade e consequentemente, aumento significativo na qualidade final.","A empresa utiliza madeira maciça de Pinus (Pinus Elliottii) como base para seus móveis, garantindo durabilidade e qualidade.",5,5,5,2026-01-15T13:26:15.243463+00:00,Navigated to https://linksmoveisdemadeira.com.br/; Searched Google for 'site:linksmoveisdemadeira.com.br produtos' (blocked by CAPTCHA); Navigated directly to https://linksmoveisdemadeira.com.br/ again; Extracted information about wood and pine panel usage from the current page content.,Inter Link Group Of Production,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
33,Inter Link Group Of Production - Sao Bento do Sul,https://linksmoveisdemadeira.com.br/,painel de madeira pinus,FOUND,Empresa encontrada. Utiliza madeira maciça de Pinus (Pinus Elliottii) como base para seus móveis.,yes,yes,1,100,100,"A base de nossos móveis é feita com madeira maciça de Pinus (Pinus Elliottii), provendo maior durabilidade e consequentemente, aumento significativo na qualidade final.","A empresa utiliza madeira maciça de Pinus (Pinus Elliottii) como base para seus móveis, garantindo durabilidade e qualidade.",5,5,5,2026-01-15T13:26:15.243463+00:00,Navigated to https://linksmoveisdemadeira.com.br/; Searched Google for 'site:linksmoveisdemadeira.com.br produtos' (blocked by CAPTCHA); Navigated directly to https://linksmoveisdemadeira.com.br/ again; Extracted information about wood and pine panel usage from the current page content.,Inter Link Group Of Production,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
34,Inter Link Group Of Production - Sao Bento do Sul,https://linksmoveisdemadeira.com.br/,painel de madeira pinus,FOUND,Empresa encontrada. Utiliza madeira maciça de Pinus (Pinus Elliottii) como base para seus móveis.,yes,yes,1,100,100,"A base de nossos móveis é feita com madeira maciça de Pinus (Pinus Elliottii), provendo maior durabilidade e consequentemente, aumento significativo na qualidade final.","A empresa utiliza madeira maciça de Pinus (Pinus Elliottii) como base para seus móveis, garantindo durabilidade e qualidade.",5,5,5,2026-01-15T13:26:15.243463+00:00,Navigated to https://linksmoveisdemadeira.com.br/; Searched Google for 'site:linksmoveisdemadeira.com.br produtos' (blocked by CAPTCHA); Navigated directly to https://linksmoveisdemadeira.com.br/ again; Extracted information about wood and pine panel usage from the current page content.,Inter Link Group Of Production,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
35,Inter Link Group Of Production - Sao Bento do Sul,https://linksmoveisdemadeira.com.br/,painel de madeira pinus,FOUND,Empresa encontrada. Utiliza madeira maciça de Pinus (Pinus Elliottii) como base para seus móveis.,yes,yes,1,100,100,"A base de nossos móveis é feita com madeira maciça de Pinus (Pinus Elliottii), provendo maior durabilidade e consequentemente, aumento significativo na qualidade final.","A empresa utiliza madeira maciça de Pinus (Pinus Elliottii) como base para seus móveis, garantindo durabilidade e qualidade.",5,5,5,2026-01-15T13:26:15.243463+00:00,Navigated to https://linksmoveisdemadeira.com.br/; Searched Google for 'site:linksmoveisdemadeira.com.br produtos' (blocked by CAPTCHA); Navigated directly to https://linksmoveisdemadeira.com.br/ again; Extracted information about wood and pine panel usage from the current page content.,Inter Link Group Of Production,SAO BENTO DO SUL,Santa Catarina,-26.24948542,-49.3869789
36,Ponte Alta Indústria e Comércio de Madeiras,https://pontealtaexp.com.br/,painel de madeira pinus,FOUND,Informações sobre produtos de madeira e pinus encontradas.,yes,yes,1,100,100,"Madeiras para móveis, Jardinagem (cercas), Bords, Madeiras para pallets, Embalagens, Embalagem, Construção Civil, Sobras de Exportação. Nossa madeira é produzida a partir de troncos de pinus reflorestado, que passam pelo processo de serragem, secagem em estufas KD, (Kiln Dried) classificação e embalagem.","A empresa trabalha com madeiras para móveis, jardinagem (cercas), bordas, pallets, embalagens, construção civil e sobras de exportação. A produção é feita a partir de pinus reflorestado.",8,8,8,2026-01-15T13:32:44.482579+00:00,Navigated to https://pontealtaexp.com.br/produtos/; Scrolled down to load content.; Extracted content from the page.,Ponte Alta Indústria e Comércio de Madeiras,,,,
37,Braswood - Rio do Sul,https://www.braswood.com.br/,"Extract information about products, materials, and specifically if they work with wood and pine wood panels, including product names, categories, and any mention of 'Pinus' or 'pine'. Provide an evidence snippet.",FOUND,Informações sobre produtos e materiais extraídas com sucesso.,yes,yes,1,100,100,"At our “Taeda” Pine unities we offer a wide variety of finger jointed Door Jambs, Frames and Edge Glued Panels for building materials distributors & retailers. In the Eucalyptus operation we supply Ripped & Pre-Cuts Lumber for the Upholstery Frame industry & other applications such as gardening and organic agriculture.","A empresa trabalha com madeira 'Taeda' Pine para batentes de porta, caixilhos e painéis colados nas bordas. Também utiliza Eucalipto para madeira serrada.",6,6,3,2026-01-15T13:53:27.176396+00:00,Navigated to https://www.braswood.com.br/; Extracted product and material information from the page.,Braswood,RIO DO SUL,Santa Catarina,-27.21790323,-49.64323753
38,Braswood - Rio do Sul,https://www.braswood.com.br/,"Extract information about products, materials, and specifically if they work with wood and pine wood panels, including product names, categories, and any mention of 'Pinus' or 'pine'. Provide an evidence snippet.",FOUND,Informações sobre produtos e materiais extraídas com sucesso.,yes,yes,1,100,100,"At our “Taeda” Pine unities we offer a wide variety of finger jointed Door Jambs, Frames and Edge Glued Panels for building materials distributors & retailers. In the Eucalyptus operation we supply Ripped & Pre-Cuts Lumber for the Upholstery Frame industry & other applications such as gardening and organic agriculture.","A empresa trabalha com madeira 'Taeda' Pine para batentes de porta, caixilhos e painéis colados nas bordas. Também utiliza Eucalipto para madeira serrada.",6,6,3,2026-01-15T13:53:27.176396+00:00,Navigated to https://www.braswood.com.br/; Extracted product and material information from the page.,Braswood,RIO DO SUL,Santa Catarina,-27.21790323,-49.64323753
39,Braswood - Rio do Sul,https://www.braswood.com.br/,"Extract information about products, materials, and specifically if they work with wood and pine wood panels, including product names, categories, and any mention of 'Pinus' or 'pine'. Provide an evidence snippet.",FOUND,Informações sobre produtos e materiais extraídas com sucesso.,yes,yes,1,100,100,"At our “Taeda” Pine unities we offer a wide variety of finger jointed Door Jambs, Frames and Edge Glued Panels for building materials distributors & retailers. In the Eucalyptus operation we supply Ripped & Pre-Cuts Lumber for the Upholstery Frame industry & other applications such as gardening and organic agriculture.","A empresa trabalha com madeira 'Taeda' Pine para batentes de porta, caixilhos e painéis colados nas bordas. Também utiliza Eucalipto para madeira serrada.",6,6,3,2026-01-15T13:53:27.176396+00:00,Navigated to https://www.braswood.com.br/; Extracted product and material information from the page.,Braswood,RIO DO SUL,Santa Catarina,-27.21790323,-49.64323753
40,Braswood - Rio do Sul,https://www.braswood.com.br/,"Extract information about products, materials, and specifically if they work with wood and pine wood panels, including product names, categories, and any mention of 'Pinus' or 'pine'. Provide an evidence snippet.",FOUND,Informações sobre produtos e materiais extraídas com sucesso.,yes,yes,1,100,100,"At our “Taeda” Pine unities we offer a wide variety of finger jointed Door Jambs, Frames and Edge Glued Panels for building materials distributors & retailers. In the Eucalyptus operation we supply Ripped & Pre-Cuts Lumber for the Upholstery Frame industry & other applications such as gardening and organic agriculture.","A empresa trabalha com madeira 'Taeda' Pine para batentes de porta, caixilhos e painéis colados nas bordas. Também utiliza Eucalipto para madeira serrada.",6,6,3,2026-01-15T13:53:27.176396+00:00,Navigated to https://www.braswood.com.br/; Extracted product and material information from the page.,Braswood,RIO DO SUL,Santa Catarina,-27.21790323,-49.64323753
41,Braswood - Rio do Sul,https://www.braswood.com.br/,"Extract information about products, materials, and specifically if they work with wood and pine wood panels, including product names, categories, and any mention of 'Pinus' or 'pine'. Provide an evidence snippet.",FOUND,Informações sobre produtos e materiais extraídas com sucesso.,yes,yes,1,100,100,"At our “Taeda” Pine unities we offer a wide variety of finger jointed Door Jambs, Frames and Edge Glued Panels for building materials distributors & retailers. In the Eucalyptus operation we supply Ripped & Pre-Cuts Lumber for the Upholstery Frame industry & other applications such as gardening and organic agriculture.","A empresa trabalha com madeira 'Taeda' Pine para batentes de porta, caixilhos e painéis colados nas bordas. Também utiliza Eucalipto para madeira serrada.",6,6,3,2026-01-15T13:53:27.176396+00:00,Navigated to https://www.braswood.com.br/; Extracted product and material information from the page.,Braswood,RIO DO SUL,Santa Catarina,-27.21790323,-49.64323753
42,Braswood - Rio do Sul,https://www.braswood.com.br/,"Extract information about products, materials, and specifically if they work with wood and pine wood panels, including product names, categories, and any mention of 'Pinus' or 'pine'. Provide an evidence snippet.",FOUND,Informações sobre produtos e materiais extraídas com sucesso.,yes,yes,1,100,100,"At our “Taeda” Pine unities we offer a wide variety of finger jointed Door Jambs, Frames and Edge Glued Panels for building materials distributors & retailers. In the Eucalyptus operation we supply Ripped & Pre-Cuts Lumber for the Upholstery Frame industry & other applications such as gardening and organic agriculture.","A empresa trabalha com madeira 'Taeda' Pine para batentes de porta, caixilhos e painéis colados nas bordas. Também utiliza Eucalipto para madeira serrada.",6,6,3,2026-01-15T13:53:27.176396+00:00,Navigated to https://www.braswood.com.br/; Extracted product and material information from the page.,Braswood,RIO DO SUL,Santa Catarina,-27.21790323,-49.64323753
43,Braswood - Rio do Sul,https://www.braswood.com.br/,"Extract information about products, materials, and specifically if they work with wood and pine wood panels, including product names, categories, and any mention of 'Pinus' or 'pine'. Provide an evidence snippet.",FOUND,Informações sobre produtos e materiais extraídas com sucesso.,yes,yes,1,100,100,"At our “Taeda” Pine unities we offer a wide variety of finger jointed Door Jambs, Frames and Edge Glued Panels for building materials distributors & retailers. In the Eucalyptus operation we supply Ripped & Pre-Cuts Lumber for the Upholstery Frame industry & other applications such as gardening and organic agriculture.","A empresa trabalha com madeira 'Taeda' Pine para batentes de porta, caixilhos e painéis colados nas bordas. Também utiliza Eucalipto para madeira serrada.",6,6,3,2026-01-15T13:53:27.176396+00:00,Navigated to https://www.braswood.com.br/; Extracted product and material information from the page.,Braswood,RIO DO SUL,Santa Catarina,-27.21790323,-49.64323753
44,Cefram Madeiras Ltda - Lages,www.cefram.com.br,painel de madeira pinus,FOUND,Empresa encontrada com produtos de madeira pinus.,yes,yes,1,100,100,"A empresa Cefram Madeiras Ltda oferece diversos produtos pré-cortados e madeira beneficiada (S4S), todos feitos de ""Pinus seco classificado e imunizado"". Isso confirma que a empresa trabalha com madeira e especificamente com painéis de pinus.","Todos os produtos listados são feitos de madeira de pinus, beneficiada, seca, classificada e imunizada.",4,4,4,2026-01-15T13:54:28.756832+00:00,Navigated to www.cefram.com.br; Clicked on 'Produtos' link; Extracted product information from the products page,Cefram Madeiras Ltda,LAGES,Santa Catarina,-27.81725946,-50.33022242
45,Cefram Madeiras Ltda - Lages,www.cefram.com.br,painel de madeira pinus,FOUND,Empresa encontrada com produtos de madeira pinus.,yes,yes,1,100,100,"A empresa Cefram Madeiras Ltda oferece diversos produtos pré-cortados e madeira beneficiada (S4S), todos feitos de ""Pinus seco classificado e imunizado"". Isso confirma que a empresa trabalha com madeira e especificamente com painéis de pinus.","Todos os produtos listados são feitos de madeira de pinus, beneficiada, seca, classificada e imunizada.",4,4,4,2026-01-15T13:54:28.756832+00:00,Navigated to www.cefram.com.br; Clicked on 'Produtos' link; Extracted product information from the products page,Cefram Madeiras Ltda,LAGES,Santa Catarina,-27.81725946,-50.33022242
46,Cefram Madeiras Ltda - Lages,www.cefram.com.br,painel de madeira pinus,FOUND,Empresa encontrada com produtos de madeira pinus.,yes,yes,1,100,100,"A empresa Cefram Madeiras Ltda oferece diversos produtos pré-cortados e madeira beneficiada (S4S), todos feitos de ""Pinus seco classificado e imunizado"". Isso confirma que a empresa trabalha com madeira e especificamente com painéis de pinus.","Todos os produtos listados são feitos de madeira de pinus, beneficiada, seca, classificada e imunizada.",4,4,4,2026-01-15T13:54:28.756832+00:00,Navigated to www.cefram.com.br; Clicked on 'Produtos' link; Extracted product information from the products page,Cefram Madeiras Ltda,LAGES,Santa Catarina,-27.81725946,-50.33022242
47,Cefram Madeiras Ltda - Lages,www.cefram.com.br,painel de madeira pinus,FOUND,Empresa encontrada com produtos de madeira pinus.,yes,yes,1,100,100,"A empresa Cefram Madeiras Ltda oferece diversos produtos pré-cortados e madeira beneficiada (S4S), todos feitos de ""Pinus seco classificado e imunizado"". Isso confirma que a empresa trabalha com madeira e especificamente com painéis de pinus.","Todos os produtos listados são feitos de madeira de pinus, beneficiada, seca, classificada e imunizada.",4,4,4,2026-01-15T13:54:28.756832+00:00,Navigated to www.cefram.com.br; Clicked on 'Produtos' link; Extracted product information from the products page,Cefram Madeiras Ltda,LAGES,Santa Catarina,-27.81725946,-50.33022242
48,Cefram Madeiras Ltda - Lages,www.cefram.com.br,painel de madeira pinus,FOUND,Empresa encontrada com produtos de madeira pinus.,yes,yes,1,100,100,"A empresa Cefram Madeiras Ltda oferece diversos produtos pré-cortados e madeira beneficiada (S4S), todos feitos de ""Pinus seco classificado e imunizado"". Isso confirma que a empresa trabalha com madeira e especificamente com painéis de pinus.","Todos os produtos listados são feitos de madeira de pinus, beneficiada, seca, classificada e imunizada.",4,4,4,2026-01-15T13:54:28.756832+00:00,Navigated to www.cefram.com.br; Clicked on 'Produtos' link; Extracted product information from the products page,Cefram Madeiras Ltda,LAGES,Santa Catarina,-27.81725946,-50.33022242
49,Cefram Madeiras Ltda - Lages,www.cefram.com.br,painel de madeira pinus,FOUND,Empresa encontrada com produtos de madeira pinus.,yes,yes,1,100,100,"A empresa Cefram Madeiras Ltda oferece diversos produtos pré-cortados e madeira beneficiada (S4S), todos feitos de ""Pinus seco classificado e imunizado"". Isso confirma que a empresa trabalha com madeira e especificamente com painéis de pinus.","Todos os produtos listados são feitos de madeira de pinus, beneficiada, seca, classificada e imunizada.",4,4,4,2026-01-15T13:54:28.756832+00:00,Navigated to www.cefram.com.br; Clicked on 'Produtos' link; Extracted product information from the products page,Cefram Madeiras Ltda,LAGES,Santa Catarina,-27.81725946,-50.33022242
50,Cefram Madeiras Ltda - Lages,www.cefram.com.br,painel de madeira pinus,FOUND,Empresa encontrada com produtos de madeira pinus.,yes,yes,1,100,100,"A empresa Cefram Madeiras Ltda oferece diversos produtos pré-cortados e madeira beneficiada (S4S), todos feitos de ""Pinus seco classificado e imunizado"". Isso confirma que a empresa trabalha com madeira e especificamente com painéis de pinus.","Todos os produtos listados são feitos de madeira de pinus, beneficiada, seca, classificada e imunizada.",4,4,4,2026-01-15T13:54:28.756832+00:00,Navigated to www.cefram.com.br; Clicked on 'Produtos' link; Extracted product information from the products page,Cefram Madeiras Ltda,LAGES,Santa Catarina,-27.81725946,-50.33022242
